id,lyrics
7fBv7CLKzipRk6EC6TWHOB,"The Hills Lyrics
Yeah
Yeah
Yeah

Your man on the road, he doin' promo
You said, ""Keep our business on the low-low""
I'm just tryna get you out the friend zone
'Cause you look even better than the photos
I can't find your house, send me the info
Drivin' through the gated residential
Found out I was comin', sent your friends home
Keep on tryna hide it, but your friends know

I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe
I'ma let you know and keep it simple
Tryna keep it up don't seem so simple
I just fucked two bitches 'fore I saw you
And you gon' have to do it at my tempo
Always tryna send me off to rehab
Drugs started feelin' like it's decaf
I'm just tryna live life for the moment
And all these motherfuckers want a relapse

I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe

Hills have eyes, the hills have eyes
Who are you to judge? Who are you to judge?
Hide your lies, girl, hide your lies (Hide your lies, oh, baby)
Only you to trust, only you
I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe

Ewedihalehu
Yene konjo, ewedihalehu
Yene fikir, fikir, fikir, fikir
Yene fikir, fikir, fikir, fikir
Ewedihalehu
Yene konjo, ewedihalehu...1.8KEmbed"
7AuMPJMHY3TYeZEZsEy0CF,"​mailbox Lyrics

Schon wieder Mailbox, es tut weh, doch
Ich geb' dich nicht auf
Bitte versteh mich, bevor es zu spät ist
Lass' mein Handy auf laut

Warum tust du mir das an?
Dein Hin und Her macht mich so krank, yeah
Sie fragen, „Seid ihr noch zusamm'n?“
Ich sage ja, doch mir ist nicht klar, was du dazu sagst

Yeah! Wir wissen beide, ich bin anders
Aber das wirst du nicht verstehen, Baby, ich komm' from the gutter
Ich habe dich enttäuscht, Baby, wallah
Unsre Zukunft liegt grad in der Asservatenkammer
Ich bin draußen mit den Jungs und mache Para
Währenddessen bist du allein und denkst, ich bin mit 'ner andern
Ich fühle mich wie eingefror'n
Denn Baby, ich wurde hier reingebor'n, was soll ich sonst tun?

Bei Nacht, ich schlafe nicht
Mach' das alles für dich
Babe, ich kann jetzt nicht, ich kann jetzt nicht
Schon wieder Mailbox, es tut weh, doch
Ich geb' dich nicht auf
Bitte versteh mich, bevor es zu spät ist
Lass' mein Handy auf laut
Shawty
Ich komm' vorbei, ich hol' dich ab im Porsche
Ich lass' dich nicht allein, ich hab's geschworen
Baby, bitte mach dir keine Sorgen, wenn ich fort bin

Deine Liebe ist nicht leicht
Weil du sie zu selten zeigst, jaa
Sag mir bitte, was das heißt
Wenn du mir schreibst, es tut dir leid, aber es nicht so meinst

Keine Tattoos auf der Haut
Ich trage sie auf der Seele, guck, ich raste bald aus
Ey, wenn es dunkel ist, geh'n wir raus
Meine Scheiben sind getönt, ich habe die Lunge voller Rauch
Frag' mich, „Hat sich's gelohnt?“
Wenn sie mich hol'n, wenn sie mich hol'n

Bei Nacht, ich schlafe nicht
Mach' das alles für dich
Babe, ich kann jetzt nicht, ich kann jetzt nicht
Schon wieder Mailbox, es tut weh, doch
Ich geb' dich nicht auf
Bitte versteh mich, bevor es zu spät ist
Lass' mein Handy auf laut
Shawty
Ich komm' vorbei, ich hol' dich ab im Porsche
Ich lass' dich nicht allein, ich hab's geschworen
Baby, bitte mach dir keine Sorgen, wenn ich fort binEmbed"
7jtQIBanIiJOMS6RyCx6jZ,"Another Love Lyrics
I wanna take you somewhere so you know I care
But it's so cold and I don't know where
I brought you daffodils in a pretty string
But they won't flower like they did last spring
And I wanna kiss you, make you feel alright
I'm just so tired to share my nights
I wanna cry and I wanna love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up, up

And if somebody hurts you, I wanna fight
But my hands been broken one too many times
So I'll use my voice, I'll be so fucking rude
Words, they always win, but I know I'll lose
And I'd sing a song that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna learn to love
But all my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up, up

(Oh, need a love, now, my heart is thinking of)
I wanna sing a song that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up, up128Embed"
65OVbaJR5O1RmwOQx0875b,"Wants and Needs Lyrics
(Six)
Yeah
Yeah
Yeah

Leave me out the comments, leave me out the nonsense
Speakin' out of context, people need some content
Niggas tryna keep up, shit is not a contest
Whippin' Benz concept
Heaven-sent, God-sent
Least that's what my mom says
Proof is in the progress, money's not a object
Busy than a motherfucker, you know how my job get
Barkin' up the wrong tree, you know how the dogs get
Haven't fallen off yet, yee
Come with a classic, they come around years later and say it's a sleeper
The earrings are real, the petty is real, might charge my ex for a feature
Deposit the money to Brenda, LaTisha, or Linda, Felicia
She came for me twice, I didn't even nut for her once, you know I'm a pleaser
Forty-two millimeter, was made in Geneva
Yeah, I probably should go to Yeshiva, we went to Ibiza
Yeah, I probably should go link with Yeezy, I need me some Jesus
But soon as I started confessin' my sins, he wouldn't believe us
Sins, I got sins on my mind
And some M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
I'm in love, I'm in love with two girls at one time
And they tens, that's why I got ten on my mind
I got M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
Should repent, I need me some Jesus in my life
Amen

I'm from the four, but I love me a threesome
DM her, delete it, she my lil' secret
He tryna diss me to blow up, I peep it
I can't respond, we just go at your people
If I left some racks on the bed, you can keep it
This shit gettin' deeper and deeper, I dig it
My shovel wasn't bent, I was broke, had to fix it
A shark in the water, you swim with the lil' fishes
I hit today, by tomorrow, she miss it
I grab her neck, she look up, then I kiss it
I'm not a GOAT, but I fit the description
I like to pour, so I get the prescription
We walk around with them bands in our britches
This gun ain't gon' jam, when I blow, I ain't missin'
I'm droppin' hit after hit, I'm just chillin'
But I'll send a hit while I chill with my children
Bigger the business, the bigger the office
I fucked 'round and found me a swag, then I caught up
They call for my artists, they makin' me offers
I don't even bargain, I'll start from the bottom
I lost a Ferrari, Las Vegas, Nevada
I woke up the followin' day and went harder
I'm crackin' my shell now, they see that I'm smarter
I gotta get money, I love to get charter
I gave her four Birkins and one's for her daughter
I can't let 'em down, walk around with my guard up
I'm screamin' out ""YOLO,"" yeah, that's still the motto
I know I be on some shit that they ain't thought of
Sins, I got sins on my mind
And some M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
I'm in love, I'm in love with two girls at one time
And they tens, that's why I got ten on my mind
I got M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
Should repent, I need me some Jesus in my life
Amen76Embed"
6I3mqTwhRpn34SLVafSH7G,"Ghost Lyrics
Youngblood thinks there's always tomorrow
I miss your touch some nights when I'm hollow
I know you crossed a bridge that I can't follow
Since the love that you left is all that I get, I want you to know

That if I can't be close to you, I'll settle for the ghost of you
I miss you more than life (More than life)
And if you can't be next to me, your memory is ecstasy
I miss you more than life, I miss you more than life

Youngblood thinks there's always tomorrow
I need more time, but time can't be borrowed
I'd leave it all behind if I could follow
Since the love that you left is all that I get, I want you to know

That if I can't be close to you, I'll settle for the ghost of you
I miss you more than life (Yeah)
And if you can't be next to me, your memory is ecstasy (Oh)
I miss you more than life, I miss you more than life

Woah-oh-oh-oh
Na-na-na
More than life
So if I can't get close to you, I'll settle for the ghost of you
I miss you more than life
And if you can't be next to me, your memory is ecstasy
I miss you more than life, I miss you more than life13Embed"
003vvx7Niy0yvhvHt4a68B,"Mr. Brightside Lyrics
Coming out of my cage and I've been doing just fine
Gotta, gotta be down because I want it all
It started out with a kiss; how did it end up like this?
It was only a kiss; it was only a kiss
Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're going to bed, and my stomach is sick
And it's all in my head, but she's touching his

Chest now, he takes off her
Dress now, let me go
And I just can't look; it's killing me
They're taking control

Jealousy, turning saints into the sea
Swimming through sick lullabies, choking on your alibis
But it's just the price I pay, destiny is calling me
Open up my eager eyes, 'cause I'm Mr. Brightside

I'm coming out of my cage, and I've been doing just fine
Gotta, gotta be down because I want it all
It started out with a kiss; how did it end up like this?
It was only a kiss, it was only a kiss
Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're going to bed, and my stomach is sick
And it's all in my head, but she's touching his
Chest now, he takes off her
Dress now, let me go
'Cause I just can't look, it's killing me
They're taking control

Jealousy, turning saints into the sea
Swimming through sick lullabies, choking on your alibis
But it's just the price I pay, destiny is calling me
Open up my eager eyes, 'cause I'm Mr. Brightside

I never...
I never...
I never...
I never...190Embed"
3yfqSUWxFvZELEM4PmlwIR,"The Real Slim Shady Lyrics
May I have your attention, please?
May I have your attention, please?
Will the real Slim Shady please stand up?
I repeat, will the real Slim Shady please stand up?
We're gonna have a problem here...

Y'all act like you never seen a white person before
Jaws all on the floor like Pam like Tommy just burst in the door
And started whoopin' her ass worse than before
They first were divorced, throwin' her over furniture (Agh!)
It's the return of the ""Oh, wait, no way, you're kidding
He didn't just say what I think he did, did he?""
And Dr. Dre said… nothing, you idiots!
Dr. Dre's dead, he's locked in my basement (Ha ha!)
Feminist women love Eminem
""Chicka, chicka, chicka, Slim Shady, I'm sick of him
Look at him, walkin' around, grabbin' his you-know-what
Flippin' the you-know-who,"" ""Yeah, but he's so cute though""
Yeah, I probably got a couple of screws up in my head loose
But no worse than what's goin' on in your parents' bedrooms
Sometimes I wanna get on TV and just let loose
But can't, but it's cool for Tom Green to hump a dead moose
""My bum is on your lips, my bum is on your lips""
And if I'm lucky, you might just give it a little kiss
And that's the message that we deliver to little kids
And expect them not to know what a woman's clitoris is
Of course, they're gonna know what intercourse is
By the time they hit fourth grade
They've got the Discovery Channel, don't they?
We ain't nothin' but mammals—well, some of us, cannibals
Who cut other people open like cantaloupes
But if we can hump dead animals and antelopes
Then there's no reason that a man and another man can't elope
But if you feel like I feel, I got the antidote
Women, wave your pantyhose, sing the chorus, and it goes—
I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

Will Smith don't gotta cuss in his raps to sell records (Nope)
Well, I do, so fuck him and fuck you too!
You think I give a damn about a GRAMMY?
Half of you critics can't even stomach me, let alone stand me
""But Slim, what if you win, wouldn't it be weird?""
Why, so you guys could just lie to get me here?
So you can sit me here next to Britney Spears?
Shit, Christina Aguilera better switch me chairs
So I can sit next to Carson Daly and Fred Durst
And hear 'em argue over who she gave head to first
Little bitch put me on blast on MTV
""Yeah, he's cute, but I think he's married to Kim, hee-hee""
I should download her audio on MP3
And show the whole world how you gave Eminem VD (Agh!)
I'm sick of you little girl and boy groups
All you do is annoy me, so I have been sent here to destroy you
And there's a million of us just like me
Who cuss like me, who just don't give a fuck like me
Who dress like me; walk, talk and act like me
And just might be the next best thing, but not quite me
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

I'm like a head trip to listen to, 'cause I'm only givin' you
Things you joke about with your friends inside your livin' room
The only difference is I got the balls to say it in front of y'all
And I don't gotta be false or sugarcoat it at all
I just get on the mic and spit it
And whether you like to admit it, I just shit it
Better than ninety percent of you rappers out can
Then you wonder: ""How can kids eat up these albums like Valiums?""
It's funny, 'cause at the rate, I'm going, when I'm thirty
I'll be the only person in the nursing home flirting
Pinching nurse's asses when I'm jacking off with Jergens
And I'm jerking, but this whole bag of Viagra isn't working
And every single person is a Slim Shady lurking
He could be working at Burger King, spittin' on your onion rings
Or in the parking lot, circling, screaming, ""I don't give a fuck!""
With his windows down and his system up
So will the real Shady please stand up
And put one of those fingers on each hand up?
And be proud to be outta your mind and outta control
And one more time, loud as you can, how does it go?
I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

Ha ha, I guess there's a Slim Shady in all of us
Fuck it, let's all stand up!
422Embed"
4ZtFanR9U6ndgddUvNcjcG,"​good 4 u Lyrics
(Ah)

Well, good for you, I guess you moved on really easily
You found a new girl and it only took a couple weeks
Remember when you said that you wanted to give me the world?
(World)
And good for you, I guess that you've been workin' on yourself
I guess that therapist I found for you, she really helped
Now you can be a better man for your brand new girl (Girl)

Well, good for you
You look happy and healthy, not me
If you ever cared to ask
Good for you
You're doin' great out there without me, baby
God, I wish that I could do that
I've lost my mind, I've spent the night
Cryin' on the floor of my bathroom
But you're so unaffected, I really don't get it
But I guess good for you

Well, good for you, I guess you're gettin' everything you want (Ah)
You bought a new car and your career's really takin' off (Ah)
It's like we never even happened
Baby, what the fuck is up with that? (Ah)
And good for you, it's like you never even met me
Remember when you swore to God I was the only
Person who ever got you? Well, screw that, and screw you
You will never have to hurt the way you know that I do
Well, good for you
You look happy and healthy, not me
If you ever cared to ask
Good for you
You're doin' great out there without me, baby
God, I wish that I could do that
I've lost my mind, I've spent the night
Cryin' on the floor of my bathroom
But you're so unaffected, I really don't get it
But I guess good for you

(Ah-ah-ah-ah)
(Ah-ah-ah-ah)

Maybe I'm too emotional
But your apathy's like a wound in salt
Maybe I'm too emotional
Or maybe you never cared at all
Maybe I'm too emotional
Your apathy is like a wound in salt
Maybe I'm too emotional
Or maybe you never cared at all
Well, good for you
You look happy and healthy, not me
If you ever cared to ask
Good for you
You're doin' great out there without me, baby
Like a damn sociopath
I've lost my mind, I've spent the night
Cryin' on the floor of my bathroom
But you're so unaffected, I really don't get it
But I guess good for you

Well, good for you, I guess you moved on really easily246Embed"
2JPLbjOn0wPCngEot2STUS,"Yonaguni Lyrics

Yeah-yeah-yeah-yeah
Yeah-yeah-yeah-yeah-yeah-yeah
Yeah-yeah-yeah-eh, yeah

Una noche más y copas de más
Tú no me dejas en paz, de mi mente no te vas

Aunque sé que no debo, ey
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, oh
Aunque sé que no debo, ey
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, ey

No me busque' en Instagram, mami, búscame en casa
Pa' que vea' lo que pasa, ey
Si tú me prueba', te casa', ey
Ese cabrón ni te abraza
Y yo loco por tocarte
Pero ni me atrevo a textearte
Tú con cualquier outfit la parte'
Mami, tú ere' aparte
Shorty, tiene' un culo bien grande, eh
De-Demasia'o grande
Y yo lo tengo estudia'o, ya mismo me gradúo
Y en la cara me lo tatúo
Vi que viste mi story y subiste una pa' mí
Yo que me iba a dormir, ey
En la disco habían mil
Y yo bailando contigo en mi mente
Aunque sé que no debo
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego

Si me da' tu dirección, yo te mando mil carta'
Si me da' tu cuenta de banco, un millón de peso'
To'a la noche arrodillado a Dio' le rezo
Pa' que ante' que se acabe el año tú me de' un beso
Y empezar el 2023 bien cabrón
Contigo y un blunt
Tú te ve' asesina con ese mahón (¡Wuh!)
Me matas sin un pistolón
Y yo te compro un Banshee
Gucci, Givenchy
Un poodle, un frenchie
El pasto, lo' munchie'
Te canto un mariachi
Me convierto en Itachi, eh

Yeah-yeah-yeah-yeah
Bad Bunny, baby, bebé
Bad Bunny, baby, bebé
今日はセックスしたい
でもあなたとだけ
どこにいますか？
どこにいますか？
今日はセックスしたい
でもあなたとだけ
どこにいますか？
どこにいますか？Eh48Embed"
2a1o6ZejUi8U3wzzOtCOYw,"Danza Kuduro Lyrics

A&X
El Orfanato
¡Danza Kuduro!
(Plop, plop, plop, plop, plop, plop, plop)
¡Lucenzo!
(El Orfanato)
¡El Rey!

La mano arriba
Cintura sola
Da media vuelta
Danza kuduro
No te canse' ahora
Que esto sólo empieza
Mueve la cabeza
Danza kuduro
La mano arriba
Cintura sola
Da media vuelta
Danza kuduro
No te canse' ahora
Que esto sólo empieza
Mueve la cabeza
Danza kuduro
Quién puede domar la fuerza del mal
Que se mete por tu' vena' (¡Don!)
Lo caliente del sol que se te metió
Y no te deja quieta, nena (¡Toma, toma!)
Quién puede parar eso que al bailar
Descontrola tu' cadera' (Sexy!)
Y ese fuego que quema por dentro y lento
Te convierte en fiera (Rah)

Con la mano arriba
Cintura sola
Da media vuelta y sacude duro
No te quite' ahora
Que esto sólo empieza
Mueve la cabeza y sacude duro (¡Don!)

Mexe kuduro
Balança que é uma loucura
Morena, vem a meu lado
Ninguém vai ficar parado
Quero ver mexer kuduro
Balança que é uma loucura
Morena, vem a meu lado
Ninguém vai ficar parado, oh-oh-oh
Oi, oi, oi
Oi, oi, oi, oi
É pra quebrar kuduro
Vamos dançar kuduro
Oi, oi, oi
Oi, oi, oi, oi
Seja morena ou loira
Vem balançar kuduro
Oi, oi, oi

La mano arriba
Cintura sola
Da media vuelta
Danza kuduro
No te canse' ahora
Que esto sólo empieza
Mueve la cabeza
Danza kuduro
La mano arriba
Cintura sola
Da media vuelta
Danza kuduro
No te canse' ahora
Que esto sólo empieza
Mueve la cabeza
Danza kuduro
Balança que é uma loucura
Morena, vem a meu lado
Ninguém vai ficar parado
Quero ver mexer kuduro
Balança que é uma loucura
Morena, vem a meu lado
Ninguém vai ficar parado

Oi, oi, oi
Oi, oi, oi, oi
É pra quebrar kuduro
Vamos dançar kuduro
Oi, oi, oi
Oi, oi, oi, oi
Seja morena ou loira
Vem balançar kuduro
Oi, oi, oi
¡El Orfanato!

La mano arriba (Vai, vai; vuelta)
Cintura sola (Vai, vai; vuelta)
Da media vuelta (Vai, vai; vuelta)
Danza kuduro (Vai, vai; vuelta)
No te canse' ahora (Vai, vai; vuelta)
Que esto sólo empieza (Vai, vai; vuelta)
Mueve la cabeza (Vai, vai; vuelta)
Danza kuduro (Vai, vai; vuelta)
La mano arriba
Cintura sola
Da media vuelta
Danza kuduro
No te canse' ahora
Que esto sólo empieza
Mueve la cabeza
Danza kuduro

A&X31Embed"
7yq4Qj7cqayVTp3FF9CWbm,"Riptide Lyrics
I was scared of dentists and the dark
I was scared of pretty girls and starting conversations
Oh, all my friends are turning green
You're the magician's assistant in their dream

Oh, oh-o-oh, and they come unstuck

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong

There's this movie that I think you'll like
This guy decides to quit his job and heads to New York City
This cowboy's running from himself
And she's been living on the highest shelf

Oh, oh-o-oh, and they come unstuck
Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong

I just wanna, I just wanna know
If you're gonna, if you're gonna stay
I just gotta, I just gotta know
I can't have it, I can't have it, any other way
I swear she's destined for the screen
Closest thing to Michelle Pfeiffer that you've ever seen, oh

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong, yeah
I got a lump in my throat 'cause
You're gonna sing the words wrong356Embed"
2H7jZg2HliuQhZjfBblLrZ,"Sommergewitter Lyrics

(Stickle)

Sommergewitter in mei'm Block, hör’ den Regen ganze Nacht
Ich will Butterfly Doors und ein Panoramadach
Meine Gegend, meine Stadt, hör' den Regen ganze Nacht
Meine Augen werden schwer, weil ich war zu lange wach
Sommergewitter in mei'm Block, hör’ den Regen ganze Nacht
Ich will Butterfly Doors und ein Panoramadach
Meine Gegend, meine Stadt, hör' den Regen ganze Nacht
Meine Augen werden schwer, weil ich war zu lange wach

Letztes Jahr hatten wir nichts, aber jetzt ist es vorbei
Unsre Eltern kam'n mit zwei Taschen damals aus Türkei
Deshalb jag' ich das Papier in 'nem blauen Prada-Sweatshirt
Mein Kumpel aus Paris schreibt mir, dass man da mein'n Track hört
Stickle macht mir 'n Beat und dann mach' ich, was ich machen muss
Die Cops war’n bei RB, häng’ auf IG, hoffen, sie fassen uns
Sie kam'n alleine rein, weil seine Mama war nicht da
Sein Nachbar macht ihn’n auf – ist es überhaupt legal?
Konfigurier' mir ein'n Cayenne auf mein' alten iPhone 5
Sie hat gehört, ich werd’ erpresst, und sie fragt mich, ob es stimmt
Aber Baby, ich bin good, glaub mir, das ist alles Taf'
Und sie schreibt mir um halb drei in 'ner warmen Sommernacht
Sommergewitter in mei'm Block, hör' den Regen ganze Nacht
Ich will Butterfly Doors und ein Panoramadach
Meine Gegend, meine Stadt, hör' den Regen ganze Nacht
Meine Augen werden schwer, weil ich war zu lange wach

Lange Nächte in 61, in der Gegend macht ich meine ersten Schritte
Heute kontrollier'n uns Ta7os, weil sie denken, dass ich ticke
Und mein Team ist immer mit mir, weil ich euch niemals vergess'
Will 'ne Iced-out-Flasche Saka Wasser, VVS
Und wir steh'n am Straßenrand, grüßen Leute, die wir kenn'n
Mein Couseng hat 'ne Glizzy unter Casablanca-Hemd
Meine Stadt im Sommer grün, City-Boys, wir sind zu viert
Gneisenau bis Hermannplatz und wir drücken garantiert
Und du triffst mich in mein' Kiez, triffst mich nicht im KaDeWe
Nur getickt am Schlachtensee, weil ich da nicht baden geh'
Und du weißt, in mein' Herz hab' ich kein'n Platz
Doch ich schreib' dir um halb drei in 'ner warmen Sommernacht

Sommergewitter in mei'm Block, hör' den Regen ganze Nacht
Ich will Butterfly Doors und ein Panoramadach
Meine Gegend, meine Stadt, hör' den Regen ganze Nacht
Meine Augen werden schwer, weil ich war zu lange wach
Sommergewitter in mei'm Block, hör' den Regen ganze Nacht
Ich will Butterfly Doors und ein Panoramadach
Meine Gegend, meine Stadt, hör' den Regen ganze Nacht
Meine Augen werden schwer, weil ich war zu lange wach
(Plug)8Embed"
